open,high,low,close,volume,thscode,time,thsname_cn,thsname_en,currency
4060,4060,4060,4060,2100,AG9999.SHG,2017-06-07,NA,NA,NA
4052,4052,4052,4052,2040,AG9999.SHG,2017-06-08,NA,NA,NA
3996,3996,3996,3996,3240,AG9999.SHG,2017-06-09,NA,NA,NA
4099,4099,3980,4039,120,AG9999.SHG,2017-06-12,NA,NA,NA
3940,3940,3940,3940,30,AG9999.SHG,2017-06-13,NA,NA,NA
3955,3955,3955,3955,30,AG9999.SHG,2017-06-14,NA,NA,NA
3972,3972,3944,3971,3630,AG9999.SHG,2017-06-15,NA,NA,NA
3930,3930,3930,3930,60,AG9999.SHG,2017-06-16,NA,NA,NA
3945,3945,3945,3945,1200,AG9999.SHG,2017-06-26,NA,NA,NA
3952,3952,3950,3950,16200,AG9999.SHG,2017-06-28,NA,NA,NA
3905,3915,3905,3905,3030,AG9999.SHG,2017-07-03,NA,NA,NA
3808,3808,3808,3808,60,AG9999.SHG,2017-07-04,NA,NA,NA
3625,3625,3625,3625,60,AG9999.SHG,2017-07-10,NA,NA,NA
3653,3653,3653,3653,60,AG9999.SHG,2017-07-11,NA,NA,NA
3680,3680,3680,3680,900,AG9999.SHG,2017-07-14,NA,NA,NA
3755,3755,3755,3755,1800,AG9999.SHG,2017-07-18,NA,NA,NA
3765,3765,3758,3758,1830,AG9999.SHG,2017-07-20,NA,NA,NA
3792,3792,3792,3792,6000,AG9999.SHG,2017-07-21,NA,NA,NA
3792,3996,3792,3856,7800,AG9999.SHG,2017-07-25,NA,NA,NA
3770,3770,3770,3770,3000,AG9999.SHG,2017-07-26,NA,NA,NA
3818,3818,3818,3818,3420,AG9999.SHG,2017-07-28,NA,NA,NA
3834,3841,3834,3836,4800,AG9999.SHG,2017-08-01,NA,NA,NA
3817,3817,3817,3817,3000,AG9999.SHG,2017-08-03,NA,NA,NA
3744,3744,3740,3742,4530,AG9999.SHG,2017-08-07,NA,NA,NA
3784,3790,3784,3784,3030,AG9999.SHG,2017-08-09,NA,NA,NA
3910,3910,3910,3910,3000,AG9999.SHG,2017-08-11,NA,NA,NA
3872,3872,3865,3868,1230,AG9999.SHG,2017-08-15,NA,NA,NA
3903,3903,3903,3903,1800,AG9999.SHG,2017-08-22,NA,NA,NA
3906,3906,3906,3906,3000,AG9999.SHG,2017-08-24,NA,NA,NA
3975,3975,3975,3975,3420,AG9999.SHG,2017-09-07,NA,NA,NA
3985,3985,3978,3981,4320,AG9999.SHG,2017-09-08,NA,NA,NA
3936,3936,3936,3936,1800,AG9999.SHG,2017-09-13,NA,NA,NA
3915,3915,3915,3915,960,AG9999.SHG,2017-09-14,NA,NA,NA
3880,3880,3860,3873,2940,AG9999.SHG,2017-10-09,NA,NA,NA
3875,3875,3875,3875,270,AG9999.SHG,2017-10-10,NA,NA,NA
3870,3870,3870,3870,330,AG9999.SHG,2017-10-11,NA,NA,NA
3895,3900,3879,3888,38100,AG9999.SHG,2017-10-12,NA,NA,NA
3889,3889,3875,3885,1800,AG9999.SHG,2017-10-17,NA,NA,NA
3876,3876,3876,3876,2400,AG9999.SHG,2017-10-19,NA,NA,NA
3868,3868,3868,3868,3780,AG9999.SHG,2017-10-25,NA,NA,NA
3876,3876,3873,3873,13950,AG9999.SHG,2017-10-26,NA,NA,NA
3840,3840,3840,3840,51600,AG9999.SHG,2017-10-30,NA,NA,NA
3840,3840,3840,3840,9660,AG9999.SHG,2017-10-31,NA,NA,NA
3840,3840,3840,3840,3000,AG9999.SHG,2017-11-01,NA,NA,NA
3859,3859,3859,3859,750,AG9999.SHG,2017-11-02,NA,NA,NA
3868,3868,3868,3868,600,AG9999.SHG,2017-11-03,NA,NA,NA
3855,3855,3855,3855,510,AG9999.SHG,2017-11-06,NA,NA,NA
3860,3864,3860,3863,10440,AG9999.SHG,2017-11-07,NA,NA,NA
3990,3990,3890,3895,1020,AG9999.SHG,2017-11-08,NA,NA,NA
3868,3868,3868,3868,870,AG9999.SHG,2017-11-10,NA,NA,NA
3950,3950,3950,3950,60,AG9999.SHG,2017-11-13,NA,NA,NA
3872,3872,3872,3872,1410,AG9999.SHG,2017-11-14,NA,NA,NA
3945,3945,3875,3875,6030,AG9999.SHG,2017-11-15,NA,NA,NA
3930,3930,3930,3930,60,AG9999.SHG,2017-11-16,NA,NA,NA
3870,3870,3870,3870,6120,AG9999.SHG,2017-11-21,NA,NA,NA
3900,3900,3875,3875,6030,AG9999.SHG,2017-11-22,NA,NA,NA
3990,3990,3875,3878,43290,AG9999.SHG,2017-11-24,NA,NA,NA
3876,3876,3876,3876,1200,AG9999.SHG,2017-11-28,NA,NA,NA
3850,3850,3850,3850,6120,AG9999.SHG,2017-11-29,NA,NA,NA
3793,3793,3793,3793,720,AG9999.SHG,2017-11-30,NA,NA,NA
3755,3755,3755,3755,900,AG9999.SHG,2017-12-01,NA,NA,NA
3748,3748,3748,3748,270,AG9999.SHG,2017-12-04,NA,NA,NA
